Customer_ID,Age,Tenure_Months,Monthly_Fee,Total_Usage_GB,Support_Tickets_3M,Late_Payments_6M,Contract,AutoPay,Internet_Type,Has_Addon,NPS_Score,Region,Churn
27719,40,58,66213,472,0,2,1-year,0,Fiber,0,-13,Other,0
23831,64,16,70152,395,1,0,Month-to-month,0,Fiber,0,53,Other,0
25606,21,10,80623,447,0,2,1-year,1,Fiber,1,53,Metro,0
27707,62,15,60608,653,0,1,Month-to-month,1,DSL,1,19,Metro,0
27156,31,8,52212,615,0,0,Month-to-month,0,DSL,0,34,Seoul,0
21071,53,8,80949,467,2,1,1-year,0,Fiber,1,-28,Metro,1
20156,52,38,58895,403,2,0,Month-to-month,0,5G,0,-18,Metro,0
22296,59,32,40622,364,0,0,Month-to-month,0,DSL,0,40,Seoul,1
25585,41,35,51340,432,2,1,1-year,1,Fiber,1,17,Other,0
24579,32,19,72474,466,1,2,1-year,0,Fiber,0,65,Seoul,0
21090,25,18,74179,411,1,0,1-year,0,Fiber,0,24,Metro,0
22941,55,15,71648,219,0,0,Month-to-month,1,5G,0,-7,Seoul,0
26769,44,51,45075,165,0,0,Month-to-month,1,Fiber,1,0,Other,0
24385,37,14,54728,286,1,0,1-year,1,5G,0,-38,Metro,0
20931,45,36,47140,239,1,0,Month-to-month,0,DSL,1,31,Other,1
22910,36,1,48364,623,1,2,Month-to-month,1,Fiber,0,32,Other,1
25154,54,22,62977,431,0,0,2-year,0,5G,0,24,Metro,1
27549,42,23,57369,378,2,1,Month-to-month,1,Fiber,1,-30,Seoul,0
23248,22,8,82302,536,0,0,Month-to-month,1,Fiber,0,4,Metro,1
27269,42,2,65066,402,1,1,Month-to-month,0,Fiber,0,61,Metro,0
26704,24,22,51516,654,1,0,Month-to-month,0,DSL,0,6,Seoul,1
27376,67,10,65092,441,0,0,2-year,0,Fiber,0,11,Seoul,0
27091,51,14,82143,431,1,0,2-year,0,5G,0,22,Seoul,0
26912,58,23,71186,437,0,2,2-year,1,DSL,1,15,Metro,0
27510,42,30,108183,229,2,2,Month-to-month,0,Fiber,1,67,Other,1
21699,36,12,72282,347,2,1,1-year,1,DSL,0,4,Other,1
27757,25,6,78622,280,0,0,2-year,1,DSL,0,36,Metro,0
27952,28,23,61977,451,2,2,2-year,0,DSL,0,14,Seoul,0
25415,34,16,87842,274,0,0,1-year,1,5G,0,-10,Metro,0
23832,28,9,62614,402,1,3,2-year,1,DSL,0,100,Other,0
27292,57,49,75138,306,1,2,Month-to-month,1,5G,0,86,Metro,0
27730,67,22,50416,455,1,1,Month-to-month,1,5G,1,6,Other,1
20986,51,7,75635,575,1,1,1-year,0,DSL,0,30,Metro,0
21822,57,19,48174,384,1,0,1-year,1,Fiber,0,58,Other,0
27038,46,24,77373,262,2,0,Month-to-month,1,DSL,1,55,Metro,0
20588,23,11,82934,145,1,0,1-year,1,Fiber,0,-16,Seoul,1
27628,21,1,65835,478,1,0,Month-to-month,0,5G,1,49,Metro,1
25558,31,4,57995,30,1,1,Month-to-month,0,DSL,0,16,Seoul,1
27286,60,6,93127,504,0,0,Month-to-month,0,5G,0,38,Other,0
27947,55,4,62159,130,0,0,Month-to-month,1,DSL,0,-10,Seoul,0
26465,24,17,63717,557,0,0,Month-to-month,1,Fiber,1,40,Seoul,0
26354,63,28,58794,200,1,2,Month-to-month,0,DSL,0,46,Other,0
23558,35,21,80456,490,1,1,1-year,0,Fiber,0,-10,Metro,1
21396,48,11,89337,391,2,0,Month-to-month,0,5G,0,81,Metro,0
20265,69,24,65816,377,0,1,2-year,1,Fiber,1,-3,Other,0
23548,63,20,61997,387,0,0,Month-to-month,1,Fiber,0,14,Other,1
25449,40,14,75147,555,1,1,1-year,1,Fiber,0,22,Metro,0
27304,28,23,79569,577,0,0,Month-to-month,1,Fiber,0,14,Other,0
27055,66,45,63110,516,3,0,2-year,1,5G,1,-4,Seoul,0
23865,50,13,74854,448,2,0,1-year,0,DSL,0,10,Seoul,0
26645,59,14,78185,528,0,1,1-year,1,5G,0,15,Metro,0
22401,18,40,64261,159,0,2,Month-to-month,0,DSL,0,26,Other,1
26659,48,23,51572,199,0,0,Month-to-month,1,5G,1,34,Seoul,0
23712,69,16,95104,372,1,1,Month-to-month,1,DSL,1,-50,Seoul,1
20247,57,18,55953,278,0,3,Month-to-month,1,DSL,1,100,Seoul,1
21595,54,38,79471,185,0,0,2-year,0,5G,1,59,Metro,0
27773,48,4,56809,425,2,0,Month-to-month,1,Fiber,1,24,Seoul,0
25625,28,14,57445,440,0,0,Month-to-month,1,5G,1,12,Metro,0
20924,25,3,54535,297,1,2,Month-to-month,0,Fiber,0,58,Seoul,1
25677,45,12,61431,284,0,2,1-year,0,Fiber,0,29,Seoul,0
27431,64,54,65797,481,0,1,1-year,1,DSL,0,-8,Metro,0
20670,24,59,63206,402,2,1,Month-to-month,0,Fiber,0,-3,Seoul,1
23605,66,65,82351,545,1,1,1-year,0,DSL,0,64,Other,0
21911,21,12,71519,218,0,0,2-year,0,5G,0,94,Seoul,0
26087,41,6,74972,306,1,1,Month-to-month,1,Fiber,0,47,Seoul,0
23959,23,18,57778,392,0,1,Month-to-month,1,Fiber,0,20,Seoul,1
22697,24,8,82743,309,2,1,2-year,0,DSL,0,16,Other,1
22592,37,24,73434,193,1,3,2-year,1,DSL,0,18,Seoul,1
21782,35,10,87914,342,0,1,Month-to-month,1,DSL,1,69,Seoul,0
23014,56,15,59551,515,0,0,Month-to-month,1,Fiber,0,10,Metro,0
22308,25,38,68871,504,0,0,Month-to-month,1,Fiber,1,70,Other,0
24792,69,11,46473,370,2,0,2-year,1,DSL,1,-3,Other,0
23691,38,27,55714,74,1,0,Month-to-month,0,Fiber,0,18,Other,0
20688,48,28,51623,283,3,0,1-year,0,5G,0,-38,Other,0
20613,58,19,60670,283,0,0,2-year,0,5G,1,21,Seoul,0
23201,65,14,80409,514,1,2,Month-to-month,1,Fiber,1,79,Other,0
22268,55,6,57249,341,0,0,Month-to-month,0,DSL,1,59,Other,1
27667,47,33,63890,241,1,1,1-year,1,Fiber,0,67,Metro,0
26822,52,35,58541,449,0,0,2-year,1,Fiber,1,-16,Metro,0
21899,56,8,78711,224,1,0,2-year,1,DSL,0,5,Metro,0
25793,38,21,66754,509,0,2,Month-to-month,1,DSL,1,35,Metro,1
20259,27,36,50492,265,0,1,2-year,0,DSL,0,-48,Seoul,1
22925,39,28,49217,541,0,1,Month-to-month,1,DSL,0,8,Seoul,0
22823,24,18,59816,468,2,0,Month-to-month,0,DSL,0,-45,Metro,0
23340,63,6,67059,473,1,0,1-year,1,DSL,0,-26,Metro,0
23526,29,59,40849,368,2,1,1-year,1,Fiber,1,-1,Seoul,0
24564,27,10,66025,289,1,0,1-year,1,Fiber,0,23,Other,0
22286,61,12,66728,668,1,1,Month-to-month,0,5G,1,50,Metro,0
26764,63,17,86591,150,0,1,Month-to-month,0,Fiber,1,57,Other,1
20485,42,27,93038,366,0,1,1-year,1,DSL,1,33,Other,0
22212,58,21,68081,275,2,0,1-year,0,DSL,1,60,Seoul,0
24966,23,31,54671,206,3,0,2-year,1,DSL,0,58,Metro,0
22556,23,25,62643,598,0,0,Month-to-month,1,Fiber,0,66,Seoul,0
20008,54,6,82100,301,1,1,1-year,1,DSL,0,100,Other,0
23658,65,20,67870,496,1,1,Month-to-month,1,DSL,0,65,Metro,0
26785,30,34,53267,319,3,0,1-year,1,DSL,1,5,Metro,0
24403,38,10,76677,698,1,1,2-year,1,Fiber,1,40,Seoul,0
22427,26,6,72595,296,0,0,2-year,1,Fiber,0,36,Seoul,0
21815,63,12,70227,450,0,0,Month-to-month,1,Fiber,1,16,Seoul,0
22275,27,21,86753,475,0,0,1-year,0,Fiber,1,22,Seoul,0
21012,59,24,70260,750,0,0,Month-to-month,0,Fiber,0,-50,Metro,1
26145,21,3,80822,462,0,1,1-year,0,Fiber,0,-9,Seoul,1
21068,51,43,69201,257,1,0,1-year,1,DSL,1,14,Metro,0
21992,40,28,73829,475,1,2,1-year,0,DSL,0,14,Metro,0
23971,42,20,70449,398,3,0,1-year,1,Fiber,0,-6,Seoul,0
25695,48,32,47115,400,1,0,Month-to-month,1,Fiber,0,3,Seoul,0
26977,59,22,42617,687,0,1,Month-to-month,0,Fiber,0,59,Seoul,0
23868,60,14,74543,231,2,0,Month-to-month,1,Fiber,0,0,Metro,0
27141,27,9,47361,329,0,0,Month-to-month,1,Fiber,0,23,Other,1
23049,26,39,72854,376,1,0,Month-to-month,0,DSL,1,38,Metro,0
20782,51,9,81704,303,1,0,Month-to-month,1,DSL,0,32,Metro,0
27761,36,19,55055,528,2,0,Month-to-month,1,5G,0,71,Seoul,1
21750,55,10,67003,242,1,1,Month-to-month,1,Fiber,0,-26,Metro,1
22792,26,26,61324,628,1,1,Month-to-month,1,Fiber,1,50,Other,0
21092,41,60,76535,365,1,0,Month-to-month,1,DSL,1,38,Other,0
25534,41,8,90070,456,3,0,Month-to-month,1,DSL,0,9,Seoul,1
26767,52,37,35000,59,1,0,Month-to-month,1,Fiber,0,66,Seoul,0
27138,61,34,71469,212,0,0,Month-to-month,1,5G,1,34,Metro,0
26495,32,40,69145,446,0,0,1-year,1,Fiber,1,58,Metro,0
22609,45,26,67127,279,0,1,1-year,1,Fiber,0,27,Seoul,0
26569,26,9,77925,390,1,0,Month-to-month,0,5G,0,14,Seoul,1
22291,38,6,80775,330,2,0,2-year,0,DSL,0,100,Seoul,1
21728,47,38,71429,609,0,2,Month-to-month,0,5G,1,35,Other,1
20611,61,29,79387,283,0,1,Month-to-month,0,Fiber,0,-43,Seoul,0
24667,33,35,56428,289,2,0,1-year,1,DSL,1,59,Other,0
20344,44,13,84229,276,1,0,1-year,0,Fiber,1,45,Metro,0
25599,57,40,87850,168,2,0,2-year,1,5G,0,25,Metro,0
26244,35,6,62916,364,0,1,Month-to-month,1,Fiber,0,34,Other,0
23751,48,5,59598,412,0,0,2-year,0,Fiber,1,70,Seoul,0
27253,58,26,67885,316,0,0,2-year,1,Fiber,1,58,Metro,0
26987,45,3,76266,156,3,1,1-year,1,Fiber,1,54,Metro,0
23216,31,31,93304,329,1,1,Month-to-month,1,Fiber,0,-3,Seoul,0
20098,53,9,60211,415,0,2,1-year,0,Fiber,1,83,Seoul,0
25034,25,16,52964,660,0,0,1-year,0,5G,1,-14,Metro,1
21538,23,47,67905,337,3,0,Month-to-month,1,Fiber,0,2,Metro,0
23589,51,14,88860,315,2,1,Month-to-month,1,Fiber,1,19,Seoul,0
23649,69,24,76676,395,1,1,Month-to-month,0,Fiber,1,53,Metro,1
26371,69,28,47668,378,2,0,Month-to-month,1,Fiber,0,-18,Other,0
24959,65,17,73406,543,1,0,Month-to-month,1,DSL,0,60,Metro,0
21518,20,9,79422,220,2,1,Month-to-month,1,5G,0,19,Seoul,1
27045,61,37,35935,593,4,0,Month-to-month,0,Fiber,0,38,Metro,0
24625,38,9,71729,408,0,0,Month-to-month,1,5G,1,4,Metro,0
24273,66,16,78958,447,1,0,2-year,0,DSL,1,16,Seoul,0
23670,29,7,54912,323,0,0,1-year,1,Fiber,1,33,Other,0
22091,64,34,70994,576,1,2,Month-to-month,0,DSL,0,5,Seoul,0
20573,32,8,74716,469,2,0,1-year,1,Fiber,0,-17,Metro,0
27276,29,7,75902,89,1,0,Month-to-month,0,DSL,0,4,Seoul,1
27658,66,9,65879,505,0,1,Month-to-month,1,Fiber,1,-38,Other,1
26647,25,9,77056,236,1,0,Month-to-month,1,Fiber,0,13,Metro,0
23063,37,7,58302,284,0,0,1-year,1,DSL,0,33,Other,0
25077,35,22,71691,370,2,2,Month-to-month,0,Fiber,1,58,Metro,1
25886,60,10,97974,319,0,0,2-year,1,5G,0,46,Seoul,0
25847,24,26,90037,234,0,1,2-year,0,DSL,0,35,Metro,1
25590,62,11,63196,461,0,0,Month-to-month,1,DSL,1,23,Metro,0
25360,35,21,73656,398,0,1,Month-to-month,0,Fiber,0,27,Seoul,1
24480,45,26,64115,567,1,0,1-year,0,Fiber,0,55,Other,0
20371,35,5,81267,590,0,2,Month-to-month,1,DSL,0,6,Metro,0
21939,67,5,64171,423,1,0,1-year,0,5G,1,33,Seoul,1
25667,28,14,55771,254,2,0,Month-to-month,1,Fiber,1,-65,Seoul,1
26909,26,2,64097,354,0,0,Month-to-month,0,Fiber,0,0,Metro,1
23671,25,6,61959,187,0,0,Month-to-month,1,DSL,1,57,Metro,0
23653,39,36,81804,115,2,0,1-year,0,DSL,0,11,Seoul,0
22362,57,15,68376,312,0,1,Month-to-month,1,Fiber,0,65,Other,0
24261,29,15,89146,399,0,0,2-year,0,DSL,1,31,Other,0
27400,40,10,96055,621,1,1,Month-to-month,1,DSL,0,21,Metro,0
27212,18,2,67068,491,0,0,Month-to-month,1,Fiber,0,27,Seoul,0
23738,45,18,59084,347,1,1,Month-to-month,0,Fiber,1,71,Metro,0
24937,67,7,63298,502,0,0,Month-to-month,0,Fiber,1,-6,Metro,0
25524,65,35,84681,289,0,0,Month-to-month,0,DSL,1,100,Seoul,0
25557,23,7,74812,80,0,1,Month-to-month,0,Fiber,1,-31,Seoul,0
21172,50,7,71965,380,0,1,Month-to-month,1,DSL,0,70,Metro,0
27405,39,33,76233,279,2,0,Month-to-month,1,Fiber,0,-8,Other,1
21423,48,16,71702,509,0,1,2-year,1,Fiber,1,-2,Metro,0
27181,41,35,54540,442,2,0,Month-to-month,1,DSL,1,43,Seoul,1
27046,23,16,64086,372,0,0,1-year,0,Fiber,0,-10,Other,0
25262,22,2,60444,333,1,1,Month-to-month,1,5G,0,52,Other,0
20875,54,12,78885,391,0,2,Month-to-month,0,Fiber,0,-1,Other,0
22298,43,18,76809,559,1,2,1-year,1,Fiber,0,-8,Metro,0
22644,42,39,77883,150,2,1,Month-to-month,1,Fiber,0,78,Other,0
26936,33,8,77941,423,2,1,Month-to-month,1,5G,0,28,Metro,0
20841,33,4,67384,559,0,2,Month-to-month,1,Fiber,1,10,Other,0
20582,61,18,62634,536,0,0,Month-to-month,1,5G,1,32,Metro,0
20205,41,17,66232,258,0,0,Month-to-month,1,5G,0,93,Seoul,0
21642,20,10,57678,416,1,1,1-year,1,DSL,1,5,Other,0
22015,51,21,64120,482,1,3,2-year,0,5G,1,51,Seoul,0
23254,37,32,80816,300,1,0,Month-to-month,0,Fiber,1,-24,Other,0
27054,23,44,83487,207,1,0,2-year,0,5G,0,-16,Seoul,0
20906,54,26,65177,386,1,0,1-year,1,Fiber,1,-11,Other,0
20632,35,10,77184,741,0,0,1-year,0,DSL,1,-59,Other,0
25681,27,5,65304,403,1,0,1-year,1,DSL,0,14,Other,0
26784,54,69,72869,456,0,0,Month-to-month,1,5G,0,-5,Other,0
21975,47,16,79219,573,0,0,Month-to-month,1,DSL,1,33,Seoul,0
20163,39,37,70006,462,1,1,Month-to-month,1,DSL,0,37,Other,0
25467,19,21,71378,424,0,2,Month-to-month,0,Fiber,0,4,Seoul,1
27189,31,8,42764,583,0,0,Month-to-month,1,DSL,1,57,Metro,0
25098,34,7,74277,452,1,1,Month-to-month,1,DSL,1,45,Metro,0
24714,43,31,88890,182,0,1,Month-to-month,0,DSL,1,53,Metro,1
20876,44,27,72576,278,1,1,Month-to-month,1,Fiber,1,7,Metro,0
21432,27,54,72114,491,1,1,Month-to-month,1,DSL,0,39,Metro,1
24644,21,25,65659,503,1,0,Month-to-month,1,DSL,1,-18,Seoul,0
26741,18,12,57249,485,0,1,Month-to-month,1,Fiber,0,-2,Metro,0
25004,53,24,82173,190,1,1,2-year,0,Fiber,0,6,Other,0
25420,51,24,70710,351,0,2,2-year,1,Fiber,0,8,Seoul,0
22857,47,48,62053,424,0,0,Month-to-month,1,Fiber,0,1,Other,0
21862,33,16,66909,208,0,0,1-year,1,Fiber,1,19,Other,0
22660,26,10,42565,150,0,1,2-year,1,Fiber,1,29,Other,0
23385,59,25,47977,240,0,0,Month-to-month,0,5G,0,-27,Metro,0
27345,56,6,65893,536,1,2,Month-to-month,0,Fiber,1,35,Metro,1
27661,49,6,47806,356,3,0,Month-to-month,1,Fiber,0,20,Other,0
26663,43,33,58313,329,1,0,Month-to-month,1,Fiber,1,23,Seoul,0
24734,31,15,84051,390,3,2,Month-to-month,1,Fiber,1,12,Seoul,1
23332,62,41,69164,257,1,1,1-year,1,5G,0,55,Metro,1
27677,57,72,71858,165,0,0,Month-to-month,0,5G,1,10,Seoul,0
26024,64,10,50357,679,1,0,Month-to-month,0,5G,1,-27,Other,1
25584,21,27,68948,380,0,2,Month-to-month,0,5G,1,37,Other,0
22097,66,28,78160,204,1,0,Month-to-month,0,5G,1,-6,Metro,0
22004,41,3,90876,411,1,1,2-year,0,Fiber,0,43,Seoul,0
25522,51,24,86308,250,0,0,1-year,1,DSL,1,22,Metro,0
20547,40,11,68135,308,0,0,Month-to-month,1,Fiber,1,38,Metro,0
21450,23,15,41629,529,0,0,1-year,1,5G,0,15,Other,0
25551,49,36,73552,249,1,2,1-year,0,5G,1,33,Seoul,1
22611,68,20,66329,454,1,0,Month-to-month,1,Fiber,1,27,Seoul,0
21901,45,9,63204,405,1,1,1-year,1,DSL,1,51,Other,1
26308,24,26,67322,373,1,0,Month-to-month,1,DSL,1,5,Seoul,0
22758,50,13,68201,481,1,0,1-year,1,5G,1,62,Other,0
21886,27,2,55520,476,1,0,1-year,0,DSL,0,3,Seoul,0
27728,35,51,75896,325,1,2,Month-to-month,0,5G,0,-14,Other,1
22098,62,32,68496,557,2,0,Month-to-month,1,5G,0,12,Metro,0
26964,54,8,66508,671,0,1,Month-to-month,1,Fiber,1,21,Other,1
27188,22,19,81414,220,2,0,Month-to-month,0,DSL,1,5,Metro,1
20837,60,9,58484,565,0,2,1-year,1,Fiber,1,-2,Metro,1
23472,56,42,97492,601,0,0,1-year,0,5G,1,0,Metro,1
24698,22,11,79237,369,0,1,Month-to-month,1,5G,1,-24,Metro,0
26368,27,22,60632,458,1,0,Month-to-month,0,5G,1,9,Metro,0
22172,56,41,66602,536,2,1,Month-to-month,0,Fiber,1,-3,Metro,1
26880,49,24,53152,444,1,1,Month-to-month,0,DSL,0,1,Seoul,1
26815,37,19,78683,380,3,0,1-year,0,DSL,1,63,Metro,0
20399,32,35,91484,384,0,0,2-year,0,Fiber,1,-5,Metro,0
22011,43,4,70183,192,0,0,1-year,1,5G,0,-46,Seoul,0
27681,36,13,48089,568,1,0,1-year,1,DSL,0,-16,Metro,0
21284,59,27,65162,538,2,3,2-year,0,Fiber,0,23,Seoul,0
25647,63,9,58099,346,2,1,Month-to-month,1,Fiber,0,39,Seoul,1
25853,31,7,67734,201,0,1,Month-to-month,1,DSL,1,21,Seoul,0
24257,35,26,90408,334,1,0,Month-to-month,1,Fiber,1,10,Seoul,1
21837,66,11,72461,498,0,1,Month-to-month,1,5G,1,26,Other,1
21020,24,24,74666,652,1,0,Month-to-month,1,5G,0,17,Metro,0
21327,53,10,78737,364,0,0,Month-to-month,0,Fiber,1,-15,Other,1
25007,43,10,61319,339,1,0,Month-to-month,1,DSL,1,63,Metro,0
20476,58,16,73055,544,1,2,1-year,1,Fiber,0,66,Metro,1
22811,44,14,56338,495,2,1,1-year,1,DSL,1,-67,Seoul,1
26013,52,5,63130,370,0,1,Month-to-month,0,5G,1,48,Metro,0
21652,18,17,68195,401,0,0,Month-to-month,0,Fiber,0,-10,Metro,1
27423,27,22,89454,561,0,1,Month-to-month,1,DSL,0,49,Seoul,0
26841,32,21,96359,498,0,1,Month-to-month,0,5G,0,2,Metro,1
22529,22,22,85559,411,1,0,Month-to-month,0,5G,0,-40,Seoul,0
21207,44,25,75662,171,1,0,1-year,1,5G,1,-9,Metro,0
25207,54,21,69867,466,1,0,2-year,0,Fiber,0,9,Metro,0
27090,35,29,69696,324,0,0,1-year,0,DSL,1,32,Other,0
26160,31,11,74509,112,1,1,Month-to-month,0,5G,1,69,Seoul,1
25399,66,28,63833,519,2,0,1-year,0,Fiber,1,-33,Other,0
20868,61,22,73834,483,0,0,Month-to-month,0,5G,0,-26,Metro,0
22975,18,57,69805,366,3,0,Month-to-month,0,DSL,0,-14,Other,1
20542,20,36,67894,274,1,0,Month-to-month,0,5G,0,-35,Seoul,0
21133,59,21,70945,558,1,0,1-year,1,Fiber,0,13,Seoul,1
27747,60,12,73772,651,0,0,1-year,1,Fiber,0,6,Other,0
27204,24,14,71995,468,0,0,Month-to-month,0,DSL,0,38,Metro,0
23391,31,19,54683,401,0,0,2-year,1,DSL,0,51,Seoul,0
25759,45,2,55640,315,2,0,1-year,0,Fiber,0,-15,Other,0
22963,68,20,70906,209,1,2,2-year,1,DSL,0,6,Metro,0
24156,27,22,74176,211,0,1,Month-to-month,1,Fiber,0,-63,Other,0
23260,39,15,78639,409,3,1,Month-to-month,0,Fiber,0,-4,Metro,1
25201,40,25,57715,185,1,0,Month-to-month,1,Fiber,1,42,Other,0
27897,63,28,72083,348,0,2,Month-to-month,1,DSL,1,47,Metro,0
22584,52,13,72686,303,0,0,Month-to-month,1,DSL,0,3,Metro,0
22814,68,5,64439,639,1,1,Month-to-month,1,DSL,0,-3,Seoul,1
26212,53,9,48537,335,1,1,Month-to-month,1,5G,1,7,Metro,1
26937,43,45,73407,383,2,0,Month-to-month,1,DSL,0,-15,Other,0
25514,63,29,54679,586,2,0,1-year,1,5G,0,44,Other,0
23587,41,9,68627,684,1,1,Month-to-month,1,Fiber,0,31,Other,0
26876,34,21,73519,559,1,0,1-year,1,Fiber,1,51,Seoul,0
25242,63,9,61906,159,0,1,Month-to-month,1,5G,1,-2,Seoul,0
26811,60,19,54781,289,0,0,Month-to-month,0,Fiber,1,55,Other,1
22631,66,2,68016,403,0,0,2-year,1,DSL,1,69,Other,0
26411,62,31,74708,486,1,1,Month-to-month,0,5G,0,8,Other,0
25107,57,24,77442,523,1,0,Month-to-month,0,5G,0,45,Seoul,0
21081,65,14,42650,358,2,0,2-year,0,Fiber,0,38,Seoul,0
24284,40,50,84375,665,1,1,Month-to-month,0,5G,1,-13,Other,0
22086,52,11,43276,516,3,1,Month-to-month,0,DSL,0,-10,Seoul,1
22453,22,15,87219,610,1,0,Month-to-month,0,DSL,1,95,Metro,0
24967,29,13,61147,438,1,0,1-year,0,DSL,0,26,Metro,0
22024,49,23,61529,372,0,0,Month-to-month,1,Fiber,0,42,Metro,0
25816,20,10,69620,543,0,0,2-year,1,5G,1,-46,Other,0
26152,65,13,57280,374,2,0,1-year,1,5G,0,-20,Other,0
20227,60,30,72372,416,1,2,Month-to-month,0,5G,0,61,Seoul,1
21014,34,23,76461,197,0,1,2-year,0,Fiber,1,-36,Metro,1
21930,67,6,49637,353,1,1,1-year,1,DSL,0,3,Other,0
25651,66,17,80758,505,0,0,2-year,1,Fiber,1,9,Metro,0
21405,27,19,66742,374,2,0,Month-to-month,1,DSL,0,32,Metro,0
22180,41,12,61151,279,0,1,1-year,1,Fiber,0,100,Seoul,0
20698,48,32,47917,203,3,0,Month-to-month,1,Fiber,1,19,Other,0
21125,61,32,68405,486,0,0,Month-to-month,0,Fiber,1,-29,Seoul,0
23896,66,14,65475,270,1,1,1-year,0,DSL,0,-26,Metro,1
21779,34,12,88863,312,0,1,2-year,0,Fiber,1,17,Metro,0
25113,69,22,57549,408,1,1,1-year,1,5G,0,-5,Other,0
22635,22,6,70421,226,1,1,Month-to-month,0,DSL,0,1,Metro,1
23490,54,26,65513,344,1,2,1-year,0,DSL,0,72,Metro,0
21038,18,18,64969,585,1,1,1-year,0,5G,1,56,Metro,0
22257,59,28,91302,746,0,0,1-year,0,Fiber,0,-42,Seoul,0
25362,59,42,70478,378,0,0,Month-to-month,1,Fiber,1,10,Metro,0
27905,50,9,59248,200,2,1,2-year,1,5G,1,18,Seoul,0
20314,32,19,46260,489,1,1,Month-to-month,0,Fiber,1,64,Metro,1
22650,35,12,73596,451,0,0,Month-to-month,0,DSL,0,14,Metro,0
22282,36,15,61657,558,1,2,1-year,0,5G,0,8,Other,1
27779,39,33,91404,411,2,0,1-year,0,Fiber,0,-9,Metro,0
22548,48,36,50278,395,2,0,Month-to-month,0,Fiber,1,48,Seoul,0
22160,35,19,69822,384,3,0,Month-to-month,1,DSL,0,-31,Seoul,0
23138,42,19,48426,689,0,0,2-year,1,Fiber,1,5,Seoul,0
26654,39,22,72785,380,2,0,1-year,1,DSL,0,7,Other,0
23968,30,13,66590,452,0,0,Month-to-month,1,DSL,0,13,Other,0
21429,31,31,70209,462,1,1,1-year,1,5G,1,6,Metro,0
25684,40,56,64367,528,1,1,Month-to-month,1,DSL,1,29,Other,0
22521,41,22,35000,478,0,2,Month-to-month,0,Fiber,1,18,Seoul,0
25149,37,8,81482,312,1,1,1-year,0,Fiber,0,13,Other,1
27856,61,36,73417,365,2,0,2-year,0,Fiber,0,-43,Metro,1
25921,25,13,76834,627,3,1,1-year,0,DSL,0,38,Seoul,1
20449,45,25,82876,138,3,0,Month-to-month,0,Fiber,1,24,Seoul,1
25055,20,37,77658,194,1,1,2-year,1,Fiber,0,4,Other,0
21285,37,72,55227,562,1,1,Month-to-month,1,DSL,1,7,Metro,0
23728,45,19,71079,436,1,3,Month-to-month,0,DSL,0,-10,Other,0
20362,64,7,63823,250,2,1,1-year,1,Fiber,1,9,Other,0
27457,47,8,68633,145,1,1,Month-to-month,0,5G,1,15,Metro,1
26380,32,32,76180,573,0,1,Month-to-month,0,5G,1,42,Seoul,1
22461,35,1,70298,281,0,1,1-year,1,Fiber,1,100,Metro,0
20023,27,16,73515,500,1,1,Month-to-month,1,5G,1,24,Seoul,0
22067,55,18,54391,482,1,0,Month-to-month,0,5G,1,40,Metro,1
21654,48,12,74036,316,0,0,1-year,1,5G,0,82,Other,0
20703,26,26,66589,377,2,1,Month-to-month,1,5G,1,27,Other,0
27357,33,24,66279,488,1,0,Month-to-month,0,Fiber,0,74,Metro,1
22744,67,28,67275,129,0,2,2-year,0,Fiber,0,3,Seoul,0
21377,68,12,70493,518,2,1,Month-to-month,1,DSL,1,-44,Seoul,1
26867,41,47,67398,511,0,0,2-year,1,5G,1,-2,Seoul,0
22469,19,6,67606,269,1,0,1-year,1,Fiber,1,11,Other,0
23755,19,8,65292,277,2,2,1-year,0,Fiber,1,-52,Metro,0
22326,60,2,63053,457,2,0,1-year,1,5G,1,-1,Other,1
20461,55,19,55644,415,0,1,1-year,0,Fiber,0,2,Other,0
24184,62,9,58782,434,2,1,Month-to-month,0,Fiber,0,1,Metro,1
24083,58,6,64650,425,0,0,Month-to-month,0,DSL,0,17,Seoul,0
21487,26,29,86681,563,1,0,2-year,0,DSL,1,82,Seoul,0
23679,46,41,67776,517,1,1,1-year,0,DSL,0,-2,Other,0
20283,52,13,56696,132,1,1,Month-to-month,0,Fiber,1,26,Metro,0
24559,57,8,74093,203,1,0,Month-to-month,1,Fiber,0,4,Metro,0
24309,59,18,82325,568,0,0,Month-to-month,0,5G,0,-40,Metro,0
24866,48,14,57222,311,0,1,Month-to-month,0,Fiber,1,6,Seoul,1
23538,24,17,63843,438,0,0,Month-to-month,1,5G,0,8,Seoul,0
25630,19,8,75784,232,0,0,2-year,1,DSL,0,2,Metro,0
22582,42,35,68039,127,1,1,1-year,1,5G,1,26,Other,1
21369,68,25,80807,169,0,0,1-year,1,5G,0,-8,Other,1
27218,28,25,52391,316,1,1,1-year,1,5G,1,10,Metro,0
25376,52,17,77834,356,1,0,1-year,0,Fiber,0,-5,Seoul,0
20598,58,21,80586,408,0,0,Month-to-month,0,DSL,0,33,Other,1
24352,47,18,78028,272,2,0,Month-to-month,1,DSL,1,55,Seoul,0
26503,44,5,70422,426,0,0,1-year,0,DSL,0,3,Metro,0
24759,41,14,93146,596,1,1,Month-to-month,0,5G,0,-29,Metro,0
27939,21,11,74645,52,1,0,1-year,0,Fiber,0,-10,Metro,1
