Order_ID,Distance_km,Prep_Time_min,Riders_Available,Order_Queue,Weather,Rain_mm,Temp_C,Wind_mps,Rush_Hour,DayOfWeek,Time_Slot,Vehicle,Road_Type,Promo,Tip_Level,Delivery_Time_min
11990,8.2,13,6,3,Clear,0.0,17.5,1.8,0,2,Lunch,Car,Downtown,0,0,68.9
10307,8.6,18,1,6,Clear,0.0,19.6,3.5,1,3,Morning,Scooter,Suburban,0,0,90.3
12336,10.6,16,2,1,Clear,0.0,4.1,4.4,0,4,Night,Scooter,Downtown,1,1,77.2
10695,2.2,8,11,4,Fog,0.0,19.7,2.5,0,3,Afternoon,Car,Suburban,1,3,42.0
12357,19.7,16,8,6,Clear,0.0,15.4,3.8,0,3,Lunch,Car,Downtown,0,0,127.4
11928,5.2,14,12,1,Clear,0.0,17.1,2.8,0,4,Night,Bike,Downtown,0,1,53.3
10685,12.1,9,6,3,Clear,0.0,12.2,2.2,0,4,Lunch,Scooter,Highway,0,0,77.1
10750,6.4,20,11,10,Clear,0.0,7.5,1.9,1,0,Lunch,Bike,Highway,1,3,72.2
14009,2.9,8,5,1,Clear,0.0,15.7,3.6,1,2,Lunch,Scooter,Downtown,0,3,43.9
11267,9.0,7,5,1,Rain,3.8,23.1,5.0,0,1,Lunch,Scooter,Downtown,0,2,69.0
13286,2.0,8,5,4,Clear,0.0,10.9,4.1,0,1,Lunch,Bike,Downtown,1,2,46.1
13530,0.9,21,11,1,Clear,0.0,2.1,4.4,0,5,Morning,Car,Downtown,0,2,38.3
14424,2.3,17,9,4,Rain,2.4,6.9,2.2,0,4,Morning,Bike,Suburban,0,0,42.9
13985,10.9,15,6,5,Clear,0.0,21.3,3.3,0,3,Afternoon,Bike,Suburban,0,0,90.3
13084,4.4,11,2,6,Clear,0.0,3.3,3.6,1,6,Lunch,Scooter,Downtown,1,0,66.5
13062,9.7,15,3,6,Rain,7.8,14.3,2.4,1,1,Dinner,Scooter,Highway,1,1,84.8
13026,8.8,22,8,2,Fog,0.0,13.9,2.5,0,5,Night,Scooter,Downtown,0,3,86.3
10971,1.6,15,4,9,Clear,0.0,6.0,0.5,0,4,Dinner,Car,Downtown,1,1,44.4
10014,6.8,24,10,8,Clear,0.0,14.9,3.5,0,3,Dinner,Scooter,Downtown,0,2,80.7
10874,7.9,14,7,2,Clear,0.0,7.4,2.9,0,2,Afternoon,Bike,Suburban,1,0,72.2
10809,14.0,23,8,3,Clear,0.0,4.6,0.8,0,2,Dinner,Bike,Downtown,1,3,104.8
13199,4.9,18,4,5,Clear,0.0,14.8,3.3,1,2,Lunch,Bike,Highway,0,0,64.6
10515,0.4,23,13,5,Clear,0.0,10.0,1.9,1,3,Afternoon,Car,Suburban,0,1,44.0
14473,12.9,12,6,3,Clear,0.0,14.7,0.5,0,5,Morning,Scooter,Downtown,0,3,84.8
10410,4.3,12,3,5,Clear,0.0,11.9,2.0,0,2,Afternoon,Bike,Highway,0,1,45.1
13409,3.9,11,11,5,Fog,0.0,4.6,1.8,0,1,Afternoon,Scooter,Downtown,0,0,57.4
14343,2.3,21,1,7,Clear,0.0,20.7,3.8,1,0,Lunch,Bike,Suburban,0,2,63.6
10208,8.5,24,12,1,Clear,0.0,21.1,2.8,0,0,Lunch,Scooter,Downtown,0,2,76.9
13692,1.5,16,10,5,Clear,0.0,5.0,4.3,1,6,Morning,Bike,Suburban,1,0,51.9
10459,7.5,8,4,4,Clear,0.0,14.6,2.4,1,6,Lunch,Scooter,Suburban,1,3,59.1
13472,1.7,16,11,6,Clear,0.0,27.5,1.4,0,3,Afternoon,Scooter,Downtown,0,1,42.9
12431,3.2,15,2,5,Clear,0.0,15.5,1.8,1,1,Lunch,Scooter,Downtown,0,3,59.6
13658,7.8,24,10,8,Rain,7.4,13.7,3.7,0,2,Dinner,Bike,Downtown,0,2,95.9
10111,4.2,8,14,1,Clear,0.0,32.5,1.2,1,2,Lunch,Scooter,Downtown,0,3,43.6
14590,8.3,4,9,3,Clear,0.0,8.5,3.1,0,4,Afternoon,Bike,Suburban,1,1,61.0
14045,10.3,12,10,7,Clear,0.0,15.5,3.3,0,1,Morning,Scooter,Highway,0,0,76.9
11884,1.9,17,4,5,Rain,4.4,29.0,1.9,0,3,Morning,Bike,Suburban,0,2,51.2
11714,13.1,18,11,8,Clear,0.0,21.8,2.3,0,0,Dinner,Car,Suburban,0,1,83.5
13959,7.8,19,7,5,Clear,0.0,-2.8,1.8,1,1,Dinner,Bike,Highway,0,3,76.3
13400,3.6,14,11,2,Clear,0.0,3.4,4.3,0,4,Lunch,Scooter,Suburban,1,2,42.0
10553,7.3,14,7,7,Fog,0.0,24.5,2.9,0,6,Morning,Scooter,Suburban,0,0,75.7
11440,3.2,12,2,5,Clear,0.0,16.7,2.2,1,6,Morning,Bike,Downtown,0,1,60.7
12271,0.3,21,5,6,Clear,0.0,10.8,2.2,1,3,Dinner,Bike,Downtown,0,1,52.5
13145,5.3,16,14,9,Clear,0.0,4.3,3.0,1,4,Dinner,Scooter,Downtown,0,0,73.5
12822,6.6,16,6,2,Clear,0.0,20.9,2.4,1,4,Afternoon,Car,Downtown,0,2,68.5
14782,16.3,15,13,4,Clear,0.0,22.1,2.7,0,1,Lunch,Car,Downtown,0,2,97.8
11926,12.7,13,6,2,Clear,0.0,28.2,2.2,0,4,Night,Bike,Downtown,0,0,94.9
10635,8.0,20,10,6,Clear,0.0,17.4,2.6,1,1,Dinner,Scooter,Downtown,0,0,79.0
14806,3.1,17,2,7,Clear,0.0,7.8,5.0,0,5,Lunch,Scooter,Highway,0,2,48.3
10317,3.6,12,15,7,Clear,0.0,18.7,2.3,0,5,Afternoon,Scooter,Downtown,1,0,50.3
14218,5.3,25,7,4,Clear,0.0,12.4,2.6,1,3,Dinner,Car,Downtown,1,3,72.2
14700,6.1,11,11,6,Rain,7.7,5.2,0.1,1,0,Morning,Bike,Suburban,0,1,72.7
11329,4.2,13,12,5,Snow,3.4,-9.2,4.4,0,2,Afternoon,Scooter,Suburban,0,0,71.7
10428,20.0,13,11,3,Fog,0.0,30.2,0.7,1,4,Lunch,Scooter,Downtown,0,1,146.4
14375,8.9,22,8,4,Rain,4.1,0.9,2.0,0,0,Night,Bike,Downtown,0,2,91.7
10106,5.1,20,5,4,Rain,5.0,6.0,4.7,0,2,Lunch,Car,Suburban,0,0,68.9
13042,6.3,11,11,2,Clear,0.0,4.8,5.7,0,1,Night,Scooter,Suburban,0,3,53.2
10143,7.1,7,4,4,Clear,0.0,10.7,2.5,0,5,Dinner,Scooter,Suburban,0,3,60.7
12170,4.5,15,1,4,Rain,1.8,11.3,2.7,1,6,Lunch,Bike,Downtown,0,2,73.4
13459,5.5,24,13,7,Clear,0.0,23.8,2.0,0,2,Night,Scooter,Downtown,1,0,73.0
10090,12.0,14,14,3,Clear,0.0,14.7,3.9,0,3,Afternoon,Scooter,Suburban,1,2,81.5
12919,2.4,16,15,4,Snow,24.9,-6.3,2.2,1,5,Dinner,Bike,Downtown,0,1,76.5
13238,11.6,19,9,7,Fog,0.0,-0.2,2.6,1,5,Night,Scooter,Suburban,0,2,101.7
12242,4.4,21,11,4,Rain,0.4,3.9,2.9,1,4,Dinner,Scooter,Suburban,1,2,67.1
13175,5.5,15,14,2,Clear,0.0,15.0,2.0,0,4,Lunch,Bike,Suburban,1,3,57.6
13413,3.5,18,10,3,Fog,0.0,31.8,2.3,0,5,Lunch,Bike,Suburban,1,2,59.4
12164,9.0,20,3,2,Rain,3.0,10.4,0.7,1,4,Dinner,Scooter,Suburban,0,0,91.4
12637,6.4,23,9,5,Rain,2.4,30.1,2.8,0,0,Dinner,Scooter,Suburban,0,3,69.9
11950,10.6,15,3,2,Clear,0.0,20.3,2.4,0,0,Night,Scooter,Downtown,0,2,80.8
11769,12.5,16,2,2,Rain,1.1,19.8,3.4,1,6,Dinner,Scooter,Suburban,0,2,99.4
14291,2.9,26,9,2,Clear,0.0,20.1,1.8,0,1,Morning,Bike,Suburban,0,1,51.4
12273,2.3,8,4,1,Fog,0.0,4.5,1.7,0,3,Afternoon,Car,Downtown,0,3,39.1
10002,8.5,19,6,7,Rain,3.7,9.7,3.5,0,2,Dinner,Car,Suburban,0,1,77.8
13283,8.7,11,14,1,Rain,4.4,16.7,2.4,0,6,Morning,Car,Highway,1,3,60.1
14958,8.8,12,8,3,Rain,5.3,35.0,1.2,1,3,Afternoon,Scooter,Downtown,0,3,82.4
11952,7.0,16,15,6,Clear,0.0,1.4,3.3,0,4,Dinner,Bike,Downtown,0,3,63.1
10936,5.4,16,5,4,Clear,0.0,7.1,3.0,0,6,Night,Scooter,Downtown,0,3,58.0
14297,4.5,8,9,1,Snow,0.5,0.4,1.7,0,0,Afternoon,Car,Suburban,0,1,56.7
12721,7.8,12,14,2,Rain,3.2,12.1,4.8,1,4,Lunch,Bike,Downtown,0,0,90.2
14448,10.9,19,8,6,Snow,2.0,0.5,2.2,0,4,Lunch,Scooter,Suburban,0,3,98.1
11110,11.4,22,7,8,Clear,0.0,13.9,1.8,1,4,Lunch,Scooter,Downtown,1,2,106.0
13961,7.0,16,2,2,Clear,0.0,-4.4,2.4,0,0,Night,Bike,Downtown,1,3,76.2
10592,9.1,16,9,7,Clear,0.0,1.4,4.3,0,0,Lunch,Scooter,Suburban,1,1,81.5
11696,1.8,12,5,7,Fog,0.0,-10.0,2.0,1,0,Morning,Bike,Suburban,0,3,53.3
13451,2.6,23,9,2,Clear,0.0,16.7,2.8,0,6,Dinner,Scooter,Highway,0,0,44.3
12937,9.3,20,1,7,Snow,6.7,1.4,2.2,1,3,Dinner,Scooter,Downtown,1,0,118.3
14205,1.8,3,3,3,Clear,0.0,-4.6,2.4,1,1,Dinner,Scooter,Highway,0,3,20.1
13412,4.9,14,14,1,Rain,0.9,5.7,0.2,0,3,Afternoon,Bike,Downtown,1,3,65.1
11577,6.6,17,9,3,Clear,0.0,14.1,1.6,0,5,Night,Bike,Highway,1,3,57.0
13955,4.3,15,15,3,Snow,5.4,5.6,1.4,0,6,Night,Scooter,Suburban,0,1,68.3
10214,3.0,12,6,7,Clear,0.0,25.8,4.3,0,4,Afternoon,Scooter,Suburban,0,2,54.4
10779,5.7,17,1,3,Clear,0.0,-3.1,3.9,0,6,Lunch,Scooter,Downtown,0,1,62.3
11416,13.9,17,6,3,Clear,0.0,5.5,3.3,1,6,Morning,Scooter,Downtown,0,3,108.1
13760,13.6,10,5,6,Fog,0.0,8.6,2.1,0,1,Dinner,Bike,Suburban,1,0,108.9
12044,2.9,17,11,7,Clear,0.0,13.6,1.6,0,5,Afternoon,Bike,Downtown,0,2,55.2
12849,1.1,21,10,2,Rain,2.5,12.8,2.1,0,2,Morning,Bike,Suburban,1,0,49.1
14538,9.7,16,8,3,Rain,0.8,7.6,3.6,0,6,Lunch,Bike,Downtown,1,1,95.6
13506,10.9,13,4,4,Rain,2.8,19.0,4.2,1,0,Night,Scooter,Highway,1,1,94.5
13814,10.4,13,9,3,Clear,0.0,9.1,2.4,0,0,Morning,Scooter,Suburban,0,3,75.1
11568,7.4,14,4,2,Clear,0.0,24.5,3.2,1,4,Night,Bike,Suburban,0,2,69.4
10166,8.4,16,12,4,Clear,0.0,16.5,3.8,1,3,Lunch,Bike,Suburban,0,0,91.1
14715,4.9,11,10,1,Clear,0.0,34.3,2.8,0,6,Dinner,Scooter,Downtown,0,3,48.3
14273,4.5,13,1,4,Rain,1.7,13.9,0.0,0,4,Night,Bike,Highway,0,0,65.3
14927,9.2,17,6,3,Clear,0.0,9.6,2.8,0,4,Afternoon,Scooter,Highway,0,1,69.2
11344,8.3,12,4,6,Clear,0.0,13.4,3.2,0,1,Morning,Scooter,Downtown,0,0,72.4
12014,6.0,13,11,3,Clear,0.0,19.4,4.0,0,3,Dinner,Scooter,Suburban,0,3,58.4
10274,6.0,23,4,3,Clear,0.0,8.4,5.4,0,1,Afternoon,Scooter,Downtown,0,3,77.2
10072,2.5,20,2,2,Clear,0.0,15.7,3.0,0,5,Lunch,Bike,Highway,0,0,45.8
13888,9.9,14,10,2,Rain,3.0,2.0,5.2,0,0,Lunch,Scooter,Downtown,1,3,80.9
11088,4.3,9,1,4,Clear,0.0,10.8,1.2,0,0,Lunch,Bike,Suburban,0,2,55.1
10395,4.8,17,7,7,Clear,0.0,14.5,1.0,1,5,Night,Car,Downtown,1,1,67.1
10584,2.4,13,6,3,Clear,0.0,8.7,2.9,1,3,Afternoon,Scooter,Highway,0,1,42.1
11368,9.2,18,6,4,Clear,0.0,2.4,4.2,0,5,Morning,Scooter,Suburban,1,0,80.9
14988,3.7,20,6,3,Rain,3.1,13.4,1.9,0,0,Afternoon,Bike,Highway,1,1,52.6
14089,2.8,14,11,3,Rain,5.4,12.4,3.2,0,2,Night,Bike,Downtown,0,3,52.6
12549,2.7,12,3,5,Clear,0.0,20.2,5.5,0,3,Afternoon,Car,Downtown,0,0,59.2
11014,2.6,13,3,3,Clear,0.0,10.3,1.1,1,4,Dinner,Scooter,Downtown,1,3,47.8
14898,11.8,8,4,0,Clear,0.0,6.8,1.9,1,2,Night,Scooter,Downtown,0,1,89.5
13004,6.5,12,14,3,Clear,0.0,25.3,3.2,0,3,Night,Car,Downtown,0,3,53.3
14789,3.1,20,9,7,Clear,0.0,17.5,1.8,1,6,Dinner,Bike,Suburban,0,2,59.5
14408,9.3,18,7,4,Snow,8.6,-10.0,1.6,1,3,Afternoon,Bike,Highway,1,2,111.1
13533,4.8,21,11,6,Rain,5.5,27.3,3.0,0,2,Night,Scooter,Suburban,1,3,64.1
11764,9.5,18,9,5,Clear,0.0,13.5,2.9,0,5,Dinner,Scooter,Downtown,0,2,78.9
11876,4.7,15,13,5,Rain,2.2,24.8,3.0,0,3,Morning,Car,Suburban,0,3,49.9
11260,8.7,15,11,4,Clear,0.0,8.6,4.0,0,0,Lunch,Scooter,Suburban,0,0,72.9
14531,1.4,11,3,2,Clear,0.0,11.9,1.6,0,4,Lunch,Scooter,Downtown,1,1,44.4
12254,1.2,15,11,3,Clear,0.0,0.6,3.6,0,1,Lunch,Scooter,Highway,1,3,37.1
12782,6.7,14,8,1,Clear,0.0,17.7,2.4,0,1,Night,Scooter,Suburban,0,1,53.5
13593,3.7,21,4,5,Rain,1.8,22.2,4.0,1,5,Lunch,Scooter,Highway,0,2,63.1
10527,1.6,11,9,1,Snow,1.4,-10.0,3.5,0,4,Morning,Scooter,Suburban,1,1,47.4
14264,0.8,15,13,5,Clear,0.0,-3.8,3.2,0,2,Afternoon,Scooter,Downtown,0,1,46.1
12947,14.3,13,9,3,Fog,0.0,6.5,2.6,1,1,Dinner,Car,Suburban,0,3,106.1
10378,15.7,14,14,5,Clear,0.0,13.2,0.6,1,0,Afternoon,Car,Downtown,1,1,115.8
11560,6.6,9,7,7,Rain,3.2,17.2,4.5,0,5,Afternoon,Car,Suburban,0,3,66.3
13821,2.6,20,10,7,Rain,3.3,2.6,3.9,0,4,Lunch,Scooter,Suburban,0,3,56.5
11964,12.0,17,5,2,Rain,10.9,7.1,1.8,0,3,Afternoon,Bike,Suburban,0,1,101.2
14733,1.1,8,8,1,Fog,0.0,21.4,5.7,0,0,Morning,Bike,Suburban,0,0,34.5
10349,3.4,13,14,2,Fog,0.0,11.2,4.1,0,2,Night,Bike,Downtown,0,2,49.3
12435,4.4,18,5,3,Clear,0.0,24.2,5.7,0,0,Dinner,Car,Downtown,0,2,50.3
12247,8.7,15,13,4,Clear,0.0,19.4,2.2,1,2,Lunch,Bike,Suburban,1,2,77.5
14167,2.5,18,4,7,Rain,4.7,14.1,2.2,1,3,Afternoon,Scooter,Suburban,0,3,55.6
11710,3.5,15,7,4,Clear,0.0,9.5,3.1,1,6,Dinner,Car,Highway,1,0,49.5
11051,5.9,16,8,3,Clear,0.0,8.0,2.8,0,1,Afternoon,Scooter,Suburban,0,1,60.7
10591,6.8,17,10,6,Fog,0.0,-0.9,3.2,0,6,Morning,Scooter,Suburban,1,0,73.8
10520,9.9,13,10,8,Clear,0.0,32.3,3.7,0,4,Dinner,Car,Suburban,0,0,83.0
14753,0.6,8,14,4,Clear,0.0,25.6,2.7,0,5,Dinner,Bike,Suburban,0,3,28.1
14309,5.1,3,11,7,Clear,0.0,28.7,2.6,0,3,Morning,Scooter,Suburban,0,2,30.7
12478,5.6,11,10,3,Rain,9.3,24.4,2.7,1,2,Afternoon,Scooter,Downtown,1,2,72.2
11084,17.5,12,11,7,Clear,0.0,18.9,1.8,0,1,Afternoon,Bike,Suburban,0,2,113.4
13589,5.2,6,1,5,Clear,0.0,9.5,4.1,0,5,Lunch,Scooter,Suburban,0,3,55.6
14779,7.1,14,2,4,Clear,0.0,17.8,2.1,1,5,Dinner,Bike,Suburban,0,2,73.1
14510,3.1,14,8,6,Clear,0.0,-10.0,0.9,0,6,Night,Scooter,Suburban,0,1,34.9
11295,3.6,15,1,4,Clear,0.0,14.3,4.3,0,0,Dinner,Bike,Suburban,0,2,58.9
11810,3.6,13,6,3,Clear,0.0,-1.1,2.6,1,3,Dinner,Scooter,Highway,1,3,42.9
10792,2.7,16,8,3,Clear,0.0,12.3,4.3,0,6,Lunch,Scooter,Highway,1,1,46.6
10793,7.0,16,12,3,Clear,0.0,19.1,3.0,1,6,Morning,Scooter,Suburban,1,1,67.3
14115,8.3,17,1,7,Snow,0.2,-0.7,2.4,0,1,Lunch,Scooter,Downtown,1,2,95.7
11856,3.4,14,14,3,Rain,0.2,18.8,2.6,1,5,Lunch,Scooter,Suburban,1,1,51.7
14758,1.9,12,13,0,Clear,0.0,16.6,2.6,0,2,Lunch,Scooter,Highway,0,0,30.6
11981,7.7,16,3,4,Rain,1.0,14.4,3.8,1,2,Morning,Scooter,Downtown,0,1,88.1
13234,1.8,26,3,4,Snow,2.7,5.6,3.5,0,4,Night,Scooter,Downtown,0,3,72.1
13909,3.7,21,8,0,Clear,0.0,16.1,4.0,0,1,Lunch,Scooter,Downtown,1,1,60.2
14985,2.1,16,6,5,Clear,0.0,12.9,3.2,1,1,Lunch,Scooter,Suburban,0,3,44.0
13329,8.9,16,7,1,Clear,0.0,7.2,1.9,1,6,Night,Bike,Downtown,0,1,92.1
11531,2.2,15,11,4,Snow,4.9,0.6,1.7,1,4,Afternoon,Bike,Highway,1,1,61.9
11411,1.9,29,11,3,Clear,0.0,16.0,3.9,1,3,Dinner,Scooter,Downtown,0,2,51.7
14295,3.1,12,2,9,Rain,1.1,-10.0,1.7,0,1,Morning,Bike,Downtown,0,2,61.1
14649,3.1,3,11,3,Clear,0.0,19.4,0.0,0,6,Night,Car,Highway,0,0,35.3
10084,4.4,19,2,2,Clear,0.0,8.5,3.6,0,4,Afternoon,Bike,Suburban,0,0,62.2
10869,2.6,12,15,3,Clear,0.0,1.3,4.3,0,1,Afternoon,Scooter,Highway,0,3,31.1
12351,0.3,16,1,4,Clear,0.0,10.1,3.5,1,2,Afternoon,Bike,Suburban,1,3,43.3
10021,2.8,10,12,2,Clear,0.0,21.9,2.5,0,6,Dinner,Scooter,Downtown,0,0,40.6
13425,3.3,16,1,4,Rain,4.4,11.6,3.6,0,5,Night,Bike,Suburban,1,2,67.1
12796,5.9,25,5,5,Clear,0.0,15.2,1.8,0,4,Lunch,Scooter,Downtown,0,2,71.3
14573,2.1,17,6,2,Clear,0.0,12.9,3.6,1,5,Morning,Bike,Downtown,1,3,53.1
11563,2.2,13,3,6,Clear,0.0,17.2,3.6,0,3,Lunch,Bike,Suburban,0,1,46.4
13094,10.1,14,5,4,Snow,1.4,12.1,3.6,1,4,Afternoon,Scooter,Suburban,0,0,101.3
13156,1.0,22,1,8,Rain,5.2,5.7,1.7,1,5,Dinner,Scooter,Downtown,0,3,59.7
10974,4.1,20,8,2,Clear,0.0,-10.0,2.7,0,2,Dinner,Bike,Suburban,1,0,55.5
11711,3.2,21,11,3,Clear,0.0,-1.4,3.3,0,0,Dinner,Scooter,Suburban,0,3,48.3
13202,11.5,16,15,6,Clear,0.0,8.2,5.1,1,3,Dinner,Scooter,Suburban,0,2,90.5
14372,12.5,11,9,5,Clear,0.0,19.0,2.2,0,2,Dinner,Car,Downtown,0,0,87.8
14820,4.2,10,12,2,Clear,0.0,11.6,3.1,0,5,Dinner,Car,Highway,1,1,37.0
11099,2.9,16,10,2,Clear,0.0,8.3,4.1,1,5,Afternoon,Scooter,Suburban,1,3,45.0
14162,12.5,13,7,4,Clear,0.0,18.9,2.8,0,2,Afternoon,Scooter,Suburban,0,0,87.4
12845,10.0,12,4,3,Rain,5.2,23.2,2.3,1,6,Dinner,Bike,Downtown,0,0,102.0
10887,13.1,23,12,5,Clear,0.0,11.4,4.4,1,5,Dinner,Bike,Suburban,0,2,120.1
14932,6.0,20,12,6,Clear,0.0,12.9,2.1,0,4,Morning,Bike,Suburban,0,2,63.1
13679,4.6,17,1,6,Clear,0.0,15.8,3.6,0,4,Lunch,Bike,Downtown,1,1,65.7
14581,11.8,16,8,5,Clear,0.0,5.6,3.0,0,6,Lunch,Scooter,Suburban,0,0,83.1
13567,8.6,25,7,8,Rain,0.2,14.8,2.3,1,2,Afternoon,Scooter,Downtown,0,0,107.2
14402,1.3,18,3,2,Clear,0.0,35.0,4.6,0,3,Dinner,Scooter,Suburban,1,1,45.3
10516,5.0,22,5,2,Rain,4.3,14.5,2.8,0,5,Night,Bike,Downtown,0,1,73.4
14621,4.7,22,6,3,Clear,0.0,15.9,1.5,0,1,Night,Scooter,Downtown,1,0,56.2
10738,14.9,14,15,8,Snow,7.7,25.2,1.8,0,6,Dinner,Car,Highway,0,1,106.0
11454,9.2,19,2,3,Clear,0.0,15.6,1.9,0,6,Lunch,Bike,Suburban,0,2,84.0
13972,6.3,13,3,4,Rain,5.0,25.1,4.5,1,2,Dinner,Bike,Highway,1,1,78.2
14701,15.2,17,10,1,Clear,0.0,15.9,4.1,0,4,Dinner,Scooter,Suburban,1,1,94.6
12507,1.2,17,12,4,Rain,0.9,-3.9,2.1,1,3,Morning,Scooter,Suburban,0,1,48.1
12995,8.6,13,9,1,Clear,0.0,-0.3,4.7,0,6,Dinner,Scooter,Suburban,0,1,56.9
12127,8.8,14,13,4,Rain,1.3,23.3,2.4,1,6,Afternoon,Scooter,Suburban,0,3,86.5
12927,7.0,20,14,5,Rain,6.1,17.1,3.9,0,2,Night,Scooter,Downtown,1,0,75.6
14746,4.5,18,4,1,Clear,0.0,23.2,4.5,0,1,Lunch,Scooter,Highway,1,2,53.1
10907,7.9,20,2,5,Clear,0.0,15.4,3.3,0,2,Afternoon,Bike,Downtown,0,3,79.1
13648,10.9,17,12,3,Clear,0.0,11.1,1.4,1,5,Afternoon,Scooter,Suburban,0,3,91.4
11031,4.9,23,2,5,Clear,0.0,22.1,2.5,0,3,Dinner,Scooter,Downtown,0,1,66.6
12508,2.6,23,12,7,Rain,2.8,-0.3,5.4,1,0,Afternoon,Bike,Suburban,0,1,67.7
12429,9.6,13,5,2,Rain,3.0,11.5,1.9,1,4,Dinner,Car,Suburban,0,1,90.4
10948,5.6,15,3,7,Clear,0.0,12.6,3.3,0,0,Dinner,Scooter,Downtown,0,0,67.6
13807,1.1,12,7,5,Clear,0.0,-4.8,2.8,0,6,Afternoon,Bike,Highway,0,1,34.2
14755,8.1,22,9,4,Rain,0.9,10.2,1.5,0,0,Morning,Scooter,Highway,1,2,77.4
10716,2.2,20,7,2,Rain,3.0,12.2,1.5,1,1,Lunch,Scooter,Downtown,0,1,54.7
14056,1.7,17,10,4,Clear,0.0,5.5,4.3,1,5,Afternoon,Bike,Suburban,1,3,43.8
10687,8.9,12,12,4,Clear,0.0,12.9,3.4,0,6,Night,Bike,Highway,0,2,74.6
10704,8.0,22,1,7,Fog,0.0,20.9,2.9,0,6,Night,Scooter,Suburban,1,2,96.0
13342,5.7,20,13,3,Clear,0.0,8.4,2.1,0,0,Lunch,Scooter,Highway,1,1,60.9
12354,3.9,15,7,2,Clear,0.0,4.9,2.0,0,1,Dinner,Scooter,Suburban,0,3,43.8
12258,6.1,17,3,7,Clear,0.0,24.6,2.5,1,0,Lunch,Scooter,Suburban,0,2,68.2
13552,20.0,12,12,1,Clear,0.0,21.8,1.9,0,2,Morning,Bike,Suburban,1,2,117.6
10474,7.2,14,7,3,Clear,0.0,4.5,1.1,1,6,Dinner,Car,Downtown,0,3,65.6
10022,5.5,9,15,4,Rain,2.3,17.5,2.9,1,1,Lunch,Scooter,Suburban,0,0,61.3
12753,2.5,14,12,4,Rain,6.2,11.7,3.4,0,2,Afternoon,Scooter,Downtown,0,1,58.6
10886,5.9,12,2,1,Clear,0.0,12.4,3.6,0,0,Afternoon,Bike,Downtown,0,1,64.4
12449,6.2,18,11,5,Clear,0.0,13.2,1.8,1,5,Night,Bike,Downtown,0,3,66.9
10918,1.8,24,15,3,Clear,0.0,6.8,2.2,0,1,Lunch,Scooter,Suburban,0,3,42.0
13758,8.1,11,2,3,Rain,1.1,8.4,4.1,1,6,Lunch,Bike,Downtown,0,2,89.0
13752,3.6,22,1,3,Clear,0.0,16.2,3.2,1,4,Dinner,Scooter,Downtown,0,0,77.4
12240,2.0,13,15,5,Clear,0.0,13.1,1.6,0,0,Lunch,Scooter,Suburban,0,3,42.9
13845,4.5,28,1,3,Clear,0.0,21.0,4.0,1,5,Dinner,Scooter,Highway,1,1,68.9
13396,4.5,15,8,4,Clear,0.0,8.2,0.8,1,1,Dinner,Bike,Downtown,0,0,79.1
11266,3.7,14,6,5,Snow,4.8,0.0,3.7,0,3,Night,Car,Downtown,0,3,68.1
10484,2.0,16,15,3,Fog,0.0,3.6,2.6,1,1,Dinner,Bike,Downtown,0,0,50.5
14338,12.0,17,10,4,Clear,0.0,-5.1,3.5,0,0,Morning,Scooter,Downtown,1,1,90.6
12964,11.4,18,15,5,Rain,2.2,8.3,2.2,1,0,Night,Scooter,Suburban,0,0,103.6
11220,3.5,22,7,4,Snow,4.0,-10.0,3.0,0,4,Dinner,Bike,Downtown,0,3,75.8
10278,6.6,10,2,1,Snow,1.8,-8.6,2.9,0,4,Lunch,Bike,Downtown,1,1,76.9
10989,9.7,19,5,1,Clear,0.0,-0.1,3.5,0,1,Afternoon,Bike,Suburban,1,1,87.0
12085,0.6,13,8,3,Snow,2.4,6.9,2.3,1,5,Dinner,Bike,Suburban,0,1,51.2
11246,5.0,8,13,4,Rain,2.0,13.1,2.9,0,4,Dinner,Scooter,Downtown,0,1,57.0
12383,6.3,11,3,5,Clear,0.0,12.3,2.5,1,2,Lunch,Scooter,Downtown,0,1,71.1
10572,0.3,16,7,4,Clear,0.0,5.0,2.1,0,2,Dinner,Scooter,Downtown,0,3,40.1
11436,1.6,17,10,4,Rain,1.4,14.2,2.7,0,3,Dinner,Car,Highway,0,2,38.7
10994,6.0,30,10,1,Clear,0.0,8.4,1.9,1,6,Lunch,Car,Downtown,0,2,75.3
13931,4.1,15,15,5,Clear,0.0,14.7,2.6,1,4,Dinner,Bike,Suburban,0,2,60.0
13448,4.3,17,11,3,Clear,0.0,13.9,2.4,1,2,Dinner,Bike,Highway,0,0,61.2
10586,3.7,19,15,4,Clear,0.0,22.4,3.6,0,1,Dinner,Scooter,Highway,1,2,56.9
13659,4.6,16,11,1,Clear,0.0,26.3,1.4,1,2,Lunch,Bike,Suburban,0,2,56.4
12515,6.8,22,15,2,Rain,0.7,18.0,2.3,0,3,Morning,Scooter,Suburban,1,1,69.2
11350,5.7,16,13,7,Clear,0.0,16.7,3.1,0,0,Morning,Car,Downtown,1,3,58.9
11008,3.3,27,4,4,Fog,0.0,4.1,3.6,0,0,Dinner,Scooter,Downtown,1,0,64.5
10675,2.7,18,1,4,Clear,0.0,18.5,3.8,0,6,Lunch,Scooter,Highway,0,2,47.8
12413,4.8,10,11,3,Snow,6.9,3.6,4.4,0,0,Lunch,Scooter,Downtown,0,2,66.8
