Customer_ID,Recency_Days,Frequency_90D,Monetary_90D,Avg_Basket,Discount_Ratio,Return_Ratio,Web_Visits_30D,App_Sessions_30D,Review_Score,Region,Cluster
36509,19,7,356097,38894,0.25,0.18,6,6,4.3,Metro,0
36510,27,6,201154,41956,0.17,0.13,23,14,4.7,Metro,0
36511,27,4,332546,62993,0.57,0.09,15,8,4.9,Seoul,0
36512,8,17,891662,61080,0.22,0.01,14,35,4.4,Seoul,0
36513,8,14,301240,24868,0.79,0.08,9,23,4.7,Other,0
36514,8,8,295696,37212,0.27,0.07,7,1,4.0,Metro,0
36515,8,20,904710,61112,0.23,0.06,29,32,4.8,Metro,0
36516,54,2,93574,43795,0.28,0.14,7,5,3.2,Seoul,0
36517,10,7,284930,41175,0.21,0.08,13,16,4.0,Other,0
36518,27,3,116495,34189,0.18,0.23,17,10,3.8,Other,0
36519,18,14,688656,44922,0.53,0.21,11,14,4.3,Metro,0
36520,7,12,341462,29364,0.84,0.06,24,21,4.6,Other,0
36521,18,6,179069,42109,0.3,0.42,13,16,4.0,Seoul,0
36522,79,1,44313,45244,0.18,0.06,3,4,4.1,Other,0
36523,13,10,654691,62798,0.24,0.08,16,33,5.0,Seoul,0
36524,12,13,467961,51182,0.98,0.09,19,19,5.0,Other,0
36525,12,7,122143,38163,0.84,0.13,15,24,4.5,Other,0
36526,12,9,303471,32161,0.44,0.41,24,5,2.4,Metro,0
36527,4,4,203463,34732,0.86,0.13,16,20,4.0,Seoul,0
36528,12,15,1185271,57399,0.07,0.05,21,18,5.0,Seoul,0
36529,32,5,133510,30424,0.17,0.11,0,17,4.1,Seoul,0
36530,12,19,1267987,60097,0.09,0.06,19,47,5.0,Metro,0
36531,76,5,507835,189736,0.97,0.68,25,3,3.8,Seoul,-1
36532,26,4,218155,57676,0.44,0.52,8,15,3.5,Seoul,0
36533,15,4,126869,47008,0.25,0.2,13,16,3.4,Seoul,0
36534,9,16,1338670,72480,0.07,0.08,25,44,4.7,Metro,0
36535,53,3,84152,28382,0.14,0.08,10,2,4.2,Other,0
36536,12,3,100315,41871,0.85,0.11,15,11,4.6,Seoul,0
36537,6,22,775107,52588,0.07,0.01,23,22,4.6,Other,0
36538,37,28,1995945,37319,0.13,0.92,38,45,4.8,Metro,-1
36539,25,5,107552,31320,0.31,0.16,12,3,4.5,Seoul,0
36540,0,5,307624,43411,0.41,0.06,4,12,4.5,Metro,0
36541,20,2,169613,48289,0.2,0.03,11,8,4.5,Seoul,0
36542,23,6,193307,40529,0.61,0.15,20,23,4.2,Other,0
36543,21,5,186757,39785,0.49,0.51,19,8,3.8,Metro,0
36544,32,5,143440,35196,0.34,0.02,4,22,4.3,Other,0
36545,12,7,439271,47236,0.64,0.18,22,10,4.1,Other,0
36546,22,8,352896,36347,0.2,0.05,14,13,4.4,Seoul,0
36547,10,10,537023,46634,0.07,0.14,26,42,4.8,Other,0
36548,6,10,342083,28295,0.24,0.07,9,18,4.6,Seoul,0
36549,43,3,175781,47587,0.25,0.05,13,11,4.0,Metro,0
36550,11,10,386145,47708,0.81,0.14,25,19,4.0,Other,0
36551,25,9,317291,43318,0.15,0.01,12,17,4.4,Metro,0
36552,8,9,507149,49974,0.55,0.19,14,15,4.3,Metro,0
36553,27,12,451042,43091,0.38,0.22,13,13,4.6,Seoul,0
36554,10,9,441654,42728,0.19,0.01,33,35,4.7,Other,0
36555,14,7,199957,32669,0.78,0.1,11,14,4.9,Seoul,0
36556,78,4,151142,31599,0.36,0.11,2,3,4.5,Metro,0
36557,36,6,206432,31196,0.41,0.14,10,8,4.3,Seoul,0
36558,6,19,1273851,69045,0.01,0.11,24,33,4.4,Seoul,0
36559,23,7,216024,50305,0.64,0.0,12,16,4.2,Metro,0
36560,14,11,342436,45753,0.81,0.06,12,21,4.2,Other,0
36561,60,3,69432,29476,0.55,0.13,6,4,3.4,Metro,0
36562,58,3,71723,35716,0.51,0.05,9,3,3.6,Seoul,0
36563,6,19,1528942,69150,0.11,0.1,19,39,4.9,Seoul,0
36564,23,10,419476,40987,0.22,0.43,7,22,4.0,Seoul,0
36565,82,4,113383,45696,0.43,0.14,8,0,4.4,Metro,0
36566,22,9,164218,38496,0.34,0.12,13,2,4.6,Other,0
36567,40,5,256979,51005,0.39,0.07,19,18,3.3,Seoul,0
36568,15,8,300707,37097,0.33,0.07,13,18,3.1,Other,0
36569,171,39,1415147,114180,0.01,0.64,66,35,4.7,Other,-1
36570,11,8,249063,36207,0.3,0.03,16,8,3.6,Seoul,0
36571,16,10,605082,51657,0.13,0.05,12,5,4.9,Seoul,0
36572,28,9,356037,32114,0.33,0.14,15,14,4.9,Other,0
36573,42,5,248179,45712,0.23,0.05,14,13,4.3,Seoul,0
36574,27,7,160646,32013,0.1,0.11,3,0,3.5,Other,0
36575,60,3,109680,39371,0.3,0.16,4,6,3.6,Other,0
36576,8,5,238275,39152,0.16,0.11,15,8,3.7,Seoul,0
36577,59,2,58991,42401,0.38,0.12,5,3,3.5,Other,0
36578,34,3,86144,48753,0.55,0.13,17,2,3.9,Other,0
36579,8,6,216730,29709,0.26,0.48,12,5,4.2,Metro,0
36580,28,8,205094,57939,0.27,0.74,12,18,3.5,Seoul,0
36581,15,5,122037,32730,0.18,0.36,14,10,4.1,Metro,0
36582,33,8,451978,47220,0.22,0.12,7,7,3.4,Other,0
36583,28,5,190356,49799,0.26,0.05,8,10,4.8,Metro,0
36584,4,0,4420384,30013,0.94,0.61,13,91,4.8,Other,-1
36585,82,2,89176,43975,0.16,0.1,3,2,4.3,Metro,0
36586,14,9,375817,35553,0.9,0.08,28,4,4.3,Metro,0
36587,12,15,822002,47603,0.11,0.02,25,21,4.7,Metro,0
36588,11,3,131917,53206,0.19,0.47,13,0,3.6,Seoul,0
36589,7,10,196516,24987,0.18,0.08,8,5,4.1,Metro,0
36590,29,6,302630,47281,0.33,0.26,14,17,4.0,Seoul,0
36591,29,6,195435,42337,0.67,0.11,22,17,4.3,Seoul,0
36592,10,3,217309,53131,0.44,0.09,16,2,4.4,Other,0
36593,45,3,109762,33306,0.3,0.12,7,4,4.2,Seoul,0
36594,41,5,220736,36265,0.53,0.19,2,15,4.1,Seoul,0
36595,14,9,255512,28940,0.39,0.27,20,17,3.3,Seoul,0
36596,17,12,338957,29321,0.77,0.08,15,16,4.6,Seoul,0
36597,7,9,425736,48461,0.84,0.04,24,26,3.9,Other,0
36598,6,11,458289,39965,0.6,0.08,16,11,4.9,Metro,0
36599,14,18,768804,49181,0.21,0.02,34,35,4.4,Other,0
36600,69,3,78660,27752,0.63,0.1,8,2,4.4,Other,0
36601,4,19,1160246,52408,0.07,0.02,26,36,4.6,Seoul,0
36602,6,13,1106060,64794,0.14,0.03,28,36,4.7,Other,0
36603,18,5,278090,38657,0.73,0.15,14,30,4.6,Metro,0
36604,7,10,345946,41036,0.73,0.01,16,23,4.7,Metro,0
36605,6,4,206453,35265,0.23,0.19,10,16,3.6,Metro,0
36606,8,13,620876,44702,0.08,0.03,12,24,4.7,Seoul,0
36607,23,9,233973,28366,0.23,0.17,12,4,4.7,Seoul,0
36608,18,11,386788,40827,0.73,0.28,15,16,4.3,Metro,0
36609,9,17,609692,39267,0.07,0.13,24,39,4.7,Seoul,0
36610,5,20,1510555,72340,0.08,0.03,20,43,5.0,Seoul,0
36611,14,7,195423,34347,0.3,0.07,13,8,3.9,Metro,0
36612,20,3,131180,49985,0.78,0.11,14,15,4.5,Seoul,0
36613,42,6,207216,52170,0.22,0.07,8,10,4.0,Seoul,0
36614,15,11,828411,57499,0.05,0.04,18,38,4.4,Seoul,0
36615,9,12,621195,53586,0.17,0.61,14,11,4.2,Metro,0
36616,9,15,762201,58635,0.04,0.02,22,33,4.7,Seoul,0
36617,44,4,115902,33301,0.42,0.01,0,0,4.1,Seoul,0
36618,6,8,317152,39243,0.11,0.06,12,1,4.6,Other,0
36619,20,13,326915,34330,0.87,0.07,24,14,4.7,Metro,0
36620,8,5,125063,39325,0.78,0.0,15,20,4.4,Other,0
36621,53,4,206480,47499,0.23,0.07,13,9,3.6,Seoul,0
36622,20,10,380905,40484,0.73,0.15,10,13,4.1,Metro,0
36623,9,15,974536,53359,0.17,0.14,23,57,4.5,Metro,0
36624,48,3,104286,44571,0.27,0.05,8,3,3.7,Metro,0
36625,14,18,1000852,58726,0.06,0.02,18,28,5.0,Seoul,0
36626,12,8,580402,51577,0.53,0.32,24,14,2.5,Seoul,0
36627,21,3,190505,37379,0.42,0.01,11,3,4.0,Metro,0
36628,18,3,138475,41991,0.16,0.24,13,9,4.7,Seoul,0
36629,16,14,523672,34544,0.7,0.08,21,17,4.1,Other,0
36630,34,1,44307,54213,0.51,0.09,11,7,4.2,Seoul,0
36631,25,3,237555,55120,0.44,0.25,13,11,3.8,Seoul,0
36632,5,16,786306,42886,0.03,0.11,23,41,4.6,Seoul,0
36633,15,7,259417,44376,0.26,0.04,8,8,4.0,Metro,0
36634,16,8,216255,41130,0.29,0.32,12,12,3.9,Metro,0
36635,19,4,172989,35886,0.42,0.11,9,6,3.5,Seoul,0
36636,10,12,486223,43115,0.66,0.08,13,11,4.3,Seoul,0
36637,7,14,658376,48273,0.14,0.16,21,37,4.6,Other,0
36638,17,1,59433,50219,0.2,0.1,12,0,3.6,Metro,0
36639,35,5,266084,41923,0.3,0.08,12,9,4.1,Metro,0
36640,98,3,64638,42823,0.2,0.07,5,4,4.6,Seoul,0
36641,2,21,1156633,55841,0.15,0.04,26,51,4.9,Seoul,0
36642,26,7,334390,54657,0.24,0.04,9,3,3.4,Seoul,0
36643,13,5,156849,36933,0.84,0.1,13,22,4.5,Seoul,0
36644,17,8,209777,32170,0.84,0.09,22,19,4.4,Metro,0
36645,31,8,350375,27857,0.39,0.07,10,15,3.8,Seoul,0
36646,6,14,716182,36833,0.05,0.13,23,38,5.0,Other,0
36647,1,15,638055,52580,0.12,0.05,24,40,5.0,Seoul,0
36648,10,10,600696,52087,0.12,0.03,28,39,4.4,Seoul,0
36649,17,11,627464,56368,0.43,0.34,21,2,2.9,Metro,0
36650,9,13,580474,45684,0.61,0.13,14,15,4.3,Metro,0
36651,20,7,317679,39113,0.18,0.02,11,4,3.6,Seoul,0
36652,15,5,250961,39825,0.41,0.42,13,9,4.4,Seoul,0
36653,33,3,110699,41675,0.22,0.02,10,15,4.1,Other,0
36654,17,8,578748,47607,0.36,0.1,2,13,4.4,Metro,0
36655,14,7,250777,31365,0.23,0.09,18,11,4.0,Seoul,0
36656,67,3,68128,38633,0.23,0.1,6,3,4.3,Metro,0
36657,19,8,326511,41776,0.29,0.06,11,16,4.1,Other,0
36658,12,14,456305,28926,0.13,0.59,20,16,3.6,Metro,0
36659,42,4,168032,51767,0.32,0.12,15,0,4.6,Seoul,0
36660,61,4,182849,45591,0.37,0.05,3,3,3.9,Metro,0
36661,16,7,340479,52831,0.83,0.05,16,17,4.6,Other,0
36662,18,7,65550,45833,0.41,0.18,3,9,3.8,Metro,0
36663,9,13,999615,52578,0.3,0.07,25,27,4.8,Metro,0
36664,19,8,447838,46011,0.56,0.14,13,10,4.2,Other,0
36665,24,8,350423,42339,0.75,0.18,18,14,4.3,Seoul,0
36666,28,3,79078,35682,0.26,0.04,11,8,4.7,Metro,0
36667,23,4,172315,41044,0.33,0.03,4,10,4.8,Metro,0
36668,92,3,115067,39165,0.39,0.05,4,3,4.3,Metro,0
36669,21,8,328227,41277,0.77,0.06,17,20,4.2,Seoul,0
36670,12,2,72397,33778,0.17,0.22,20,9,4.7,Other,0
36671,107,2,44279,35345,0.31,0.03,12,3,3.9,Seoul,0
36672,15,11,453163,41129,0.63,0.07,16,10,4.7,Metro,0
36673,11,4,162230,52116,0.11,0.09,19,3,3.9,Seoul,0
36674,80,2,71863,25450,0.39,0.06,5,3,3.4,Seoul,0
36675,34,6,303489,46807,0.2,0.11,14,12,3.9,Metro,0
36676,6,18,1130587,50591,0.19,0.1,22,28,4.8,Other,0
36677,95,3,184310,48170,0.19,0.12,6,5,4.0,Metro,0
36678,11,2,83019,44152,0.27,0.19,16,7,4.5,Other,0
36679,7,17,677731,47033,0.32,0.12,9,33,4.7,Other,0
36680,64,3,117813,37231,0.35,0.03,3,5,4.9,Metro,0
36681,36,9,234722,44601,0.49,0.06,14,11,4.6,Other,0
36682,19,9,483206,53927,0.35,0.07,10,10,4.5,Metro,0
36683,0,6,296653,61160,0.25,0.11,3,15,3.4,Metro,0
36684,33,4,97271,43738,0.58,0.12,7,19,3.5,Other,0
36685,16,4,204503,38388,0.69,0.1,6,23,4.6,Other,0
36686,76,4,141047,34389,0.3,0.06,14,7,4.4,Other,0
36687,32,7,334675,40124,0.34,0.44,7,11,3.4,Other,0
36688,35,6,178526,43745,0.43,0.31,9,1,4.7,Other,0
36689,32,10,468140,46576,0.34,0.03,22,16,4.3,Metro,0
36690,75,3,99488,37179,0.06,0.07,7,7,4.1,Metro,0
36691,81,1,35385,49990,0.3,0.1,6,1,3.5,Metro,0
36692,10,18,627464,40424,0.08,0.05,25,43,4.7,Metro,0
36693,19,8,438866,56077,0.53,0.21,7,13,4.3,Seoul,0
36694,21,2,101172,49983,0.3,0.08,10,12,4.0,Metro,0
36695,94,1,46752,45941,0.43,0.04,9,3,3.3,Other,0
36696,10,11,581174,50191,0.85,0.07,17,19,4.0,Metro,0
36697,10,7,318254,42658,0.85,0.04,26,15,4.0,Seoul,0
36698,2,18,970849,56158,0.22,0.01,17,37,5.0,Other,0
36699,20,0,22035,46594,0.42,0.05,12,15,3.8,Other,0
36700,11,28,4801328,49298,0.44,0.93,3,90,1.2,Other,-1
36701,3,9,144261,26750,0.67,0.08,21,22,4.1,Seoul,0
36702,28,6,226921,46757,0.43,0.14,11,7,3.9,Seoul,0
36703,26,4,117465,31552,0.38,0.6,13,8,4.1,Other,0
36704,8,24,1449365,52599,0.13,0.01,21,33,4.9,Seoul,0
36705,46,2,82166,35120,0.58,0.09,7,5,3.8,Metro,0
36706,57,3,151367,41758,0.36,0.06,5,0,3.6,Metro,0
36707,16,8,486958,50393,0.87,0.09,16,20,4.4,Seoul,0
36708,23,2,45840,30440,0.34,0.01,10,27,4.1,Metro,0
36709,19,5,320293,52634,0.21,0.16,24,4,5.0,Seoul,0
36710,19,11,468077,48677,0.7,0.03,20,12,4.8,Other,0
36711,14,9,398877,46211,0.37,0.03,21,26,4.8,Other,0
36712,16,2,80939,35840,0.51,0.06,9,8,4.3,Other,0
36713,8,13,210403,22712,0.81,0.12,14,3,4.6,Seoul,0
36714,27,6,288819,42230,0.56,0.14,24,13,3.9,Other,0
36715,40,7,208162,36036,0.49,0.12,10,7,4.0,Seoul,0
36716,26,10,438681,40640,0.27,0.07,12,10,4.1,Metro,0
36717,9,6,239575,45158,0.22,0.09,16,13,3.5,Other,0
36718,25,5,133162,55229,0.33,0.31,10,11,4.4,Metro,0
36719,31,9,346519,39209,0.14,0.08,5,19,4.9,Seoul,0
36720,65,2,78981,47817,0.16,0.05,6,4,3.9,Seoul,0
36721,56,3,10807,40779,0.18,0.21,1,1,4.0,Metro,0
36722,80,2,73107,38966,0.28,0.02,5,3,3.2,Metro,0
36723,79,3,54378,21278,0.3,0.06,4,3,3.5,Metro,0
36724,10,13,655446,43998,0.15,0.03,24,46,4.9,Seoul,0
36725,76,3,80606,47966,0.19,0.13,7,0,3.7,Metro,0
36726,67,1,31890,29773,0.29,0.07,5,8,4.1,Metro,0
36727,0,10,446924,55500,0.02,0.14,30,19,4.7,Other,0
36728,14,12,687299,41979,0.59,0.17,24,25,5.0,Seoul,0
36729,34,8,384717,56170,0.31,0.1,13,17,4.4,Other,0
36730,31,6,209287,28588,0.22,0.12,6,7,3.9,Metro,0
36731,27,5,121100,31922,0.36,0.05,0,12,4.0,Metro,0
36732,58,10,273057,35375,0.3,0.16,14,15,4.1,Metro,0
36733,11,4,262977,49885,0.2,0.06,7,0,4.2,Metro,0
36734,43,2,61484,34624,0.26,0.06,16,11,4.2,Metro,0
36735,113,11,2002097,41127,0.44,0.85,4,81,4.4,Seoul,-1
36736,24,2,76637,55026,0.2,0.36,13,21,2.8,Other,0
36737,0,13,634419,51312,0.06,0.06,16,15,4.6,Metro,0
36738,32,6,145206,31777,0.29,0.06,13,8,4.3,Other,0
36739,53,5,346503,59169,0.39,0.06,16,10,4.1,Metro,0
36740,23,7,145265,48254,0.83,0.03,19,17,4.5,Seoul,0
36741,8,9,444031,41806,0.31,0.13,19,19,4.6,Other,0
36742,102,3,66851,23034,0.36,0.11,8,2,4.1,Seoul,0
36743,7,12,485982,37745,0.04,0.05,14,45,4.4,Metro,0
36744,2,16,1482039,60462,0.04,0.02,24,34,4.6,Metro,0
36745,13,21,866166,45136,0.04,0.03,23,43,4.7,Other,0
36746,2,22,1112615,55506,0.19,0.06,15,34,5.0,Metro,0
36747,43,6,486064,56389,0.3,0.14,16,14,3.4,Metro,0
36748,45,8,394958,52286,0.26,0.14,17,12,3.7,Metro,0
36749,79,4,53063,23566,0.34,0.07,6,6,3.4,Metro,0
36750,23,0,0,50258,0.5,0.17,9,6,4.6,Metro,0
36751,0,18,763716,48534,0.32,0.01,22,43,4.6,Metro,0
36752,20,13,729630,44656,0.61,0.15,16,24,4.7,Seoul,0
36753,15,5,269115,54326,0.28,0.08,18,16,4.0,Metro,0
36754,30,9,297555,22823,0.35,0.6,16,12,3.7,Seoul,0
36755,72,2,52133,31159,0.22,0.04,3,0,3.3,Metro,0
36756,8,25,1564180,51890,0.13,0.03,26,34,4.8,Metro,0
36757,50,10,333906,40577,0.26,0.06,15,5,4.2,Seoul,0
36758,15,3,119377,32607,0.29,0.27,14,9,4.0,Seoul,0
36759,76,3,67691,41888,0.16,0.14,10,2,3.4,Seoul,0
36760,14,10,447699,43436,0.69,0.12,26,27,4.2,Metro,0
36761,5,15,1021807,64218,0.08,0.11,15,38,4.4,Other,0
36762,38,5,231904,47661,0.36,0.16,17,12,3.6,Other,0
36763,14,10,432751,42493,0.39,0.6,17,17,4.0,Other,0
36764,43,8,224009,39831,0.31,0.05,17,11,4.3,Other,0
36765,28,10,261154,48269,0.95,0.08,8,15,3.9,Other,0
36766,23,5,128065,48412,0.44,0.06,14,8,4.2,Metro,0
36767,23,8,393911,51121,0.18,0.14,3,7,5.0,Seoul,0
36768,90,3,87061,47285,0.24,0.03,5,5,4.3,Seoul,0
36769,46,4,185404,35749,0.61,0.08,19,19,4.2,Metro,0
36770,79,3,110789,40733,0.27,0.07,8,3,3.7,Seoul,0
36771,33,12,673390,42975,0.68,0.15,12,16,4.3,Seoul,0
36772,21,6,184364,37678,0.32,0.04,10,4,4.7,Metro,0
36773,58,3,97678,51884,0.09,0.04,2,5,4.0,Seoul,0
36774,21,2,57365,36141,0.34,0.5,9,3,3.6,Seoul,0
36775,18,8,218195,42199,0.26,0.08,14,15,4.2,Metro,0
36776,110,2,78220,34775,0.27,0.09,8,4,4.1,Metro,0
36777,84,1,24264,36143,0.28,0.23,1,1,4.5,Seoul,0
36778,0,3,246316,54429,0.32,0.08,15,9,4.7,Seoul,0
36779,52,3,55567,23066,0.11,0.06,12,6,3.3,Other,0
36780,38,4,129835,35931,0.47,0.09,1,5,3.9,Seoul,0
36781,39,1,44221,33394,0.61,0.05,8,4,4.5,Metro,0
36782,89,3,79216,21664,0.3,0.1,5,0,4.2,Other,0
36783,21,8,603947,59507,0.48,0.32,10,9,3.7,Metro,0
36784,1,9,516655,59253,0.1,0.02,16,37,4.9,Seoul,0
36785,34,4,143554,28198,0.32,0.07,13,9,3.7,Seoul,0
36786,23,6,500906,57570,0.21,0.15,27,4,3.9,Other,0
36787,101,3,101271,27266,0.32,0.15,8,3,4.7,Seoul,0
36788,41,8,375468,45159,0.23,0.23,17,17,4.0,Seoul,0
36789,1,20,893847,19039,0.33,0.49,37,74,2.2,Seoul,-1
36790,13,7,168052,48181,0.39,0.24,18,5,4.5,Other,0
36791,84,3,135046,43041,0.72,0.12,2,4,4.6,Other,0
36792,11,6,311960,50425,0.72,0.14,21,20,4.4,Seoul,0
36793,19,10,204302,22160,0.55,0.12,19,6,3.0,Other,0
36794,32,12,677002,40451,0.34,0.19,11,1,4.4,Seoul,0
36795,42,6,269137,41678,0.19,0.16,12,12,4.1,Metro,0
36796,26,5,356675,53909,0.22,0.16,15,8,4.8,Metro,0
36797,28,8,258626,42259,0.16,0.28,15,2,4.1,Metro,0
36798,12,5,100305,43132,0.72,0.06,21,11,5.0,Metro,0
36799,29,4,308825,55829,0.42,0.04,12,5,4.1,Other,0
36800,19,9,334401,42575,0.8,0.08,26,16,4.4,Metro,0
36801,87,1,39283,24503,0.48,0.1,5,3,4.0,Seoul,0
36802,14,9,644321,59394,0.23,0.05,7,7,4.6,Other,0
36803,88,3,72718,25294,0.46,0.08,8,3,3.5,Other,0
36804,75,2,59733,23938,0.49,0.16,8,4,4.2,Seoul,0
36805,20,5,230949,48286,0.32,0.11,4,6,3.8,Seoul,0
36806,23,5,273019,44746,0.27,0.03,7,23,4.2,Other,0
36807,37,3,99615,33809,0.37,0.22,9,15,4.5,Seoul,0
36808,18,9,234013,39358,0.31,0.65,16,10,1.9,Other,0
36809,41,2,48060,44211,0.12,0.03,6,0,3.3,Other,0
36810,47,4,211159,48816,0.14,0.04,11,4,4.3,Metro,0
36811,8,7,366180,48247,0.83,0.09,7,16,4.1,Seoul,0
36812,20,15,771478,39210,0.98,0.11,22,11,4.7,Seoul,0
36813,15,7,199831,34319,0.74,0.12,12,15,4.2,Metro,0
36814,9,20,1329949,64040,0.05,0.09,18,38,4.7,Seoul,0
36815,14,9,284308,40274,0.41,0.02,16,13,4.6,Seoul,0
36816,17,9,161229,42027,0.72,0.21,20,23,4.4,Seoul,0
36817,34,7,323581,55698,0.3,0.17,8,9,3.9,Metro,0
36818,10,10,548581,46133,0.97,0.09,18,22,4.7,Metro,0
36819,0,9,469305,57643,0.13,0.04,21,48,4.6,Metro,0
36820,0,6,298612,42310,0.44,0.56,21,7,3.4,Other,0
36821,28,6,135642,29994,0.34,0.14,8,11,3.9,Seoul,0
36822,25,10,133890,48726,0.41,0.48,18,9,3.1,Metro,0
36823,61,5,224173,51111,0.28,0.24,7,3,4.0,Metro,0
36824,3,13,875220,58169,0.12,0.02,26,22,5.0,Seoul,0
36825,19,11,320723,37120,0.39,0.04,14,8,4.5,Other,0
36826,13,6,183648,51559,0.15,0.03,8,13,3.9,Seoul,0
36827,5,18,1206040,40751,0.25,0.07,20,34,4.9,Other,0
36828,28,6,548400,58693,0.45,0.02,9,17,3.9,Metro,0
36829,18,3,111927,49726,0.24,0.04,11,11,4.2,Seoul,0
36830,29,4,273925,54733,0.31,0.06,11,5,4.4,Seoul,0
36831,91,1,53088,37402,0.12,0.03,9,2,3.5,Seoul,0
36832,13,4,95011,44903,0.41,0.1,6,10,4.6,Other,0
36833,8,13,645912,48478,0.76,0.03,22,17,4.1,Metro,0
36834,14,5,119466,45196,0.34,0.48,16,26,4.5,Seoul,0
36835,87,3,124166,45543,0.31,0.17,8,5,3.8,Other,0
36836,0,6,146963,48516,0.78,0.03,17,18,4.9,Metro,0
36837,10,16,989768,52460,0.13,0.08,22,37,4.5,Metro,0
36838,12,4,215023,58637,0.1,0.17,16,14,4.2,Seoul,0
36839,19,9,211312,44511,0.27,0.42,19,17,4.1,Other,0
36840,38,5,200302,45545,0.35,0.18,18,15,4.4,Seoul,0
36841,27,5,344173,48024,0.31,0.12,10,9,4.8,Metro,0
36842,11,13,354316,42445,0.36,0.54,1,11,3.5,Other,0
36843,27,8,380200,45317,0.58,0.07,23,3,4.6,Metro,0
36844,166,31,1277735,183911,0.24,0.35,50,36,1.7,Other,-1
36845,19,6,178614,41103,0.35,0.25,8,16,4.1,Metro,0
36846,12,15,876559,53201,0.06,0.02,35,35,4.7,Metro,0
36847,21,13,559245,40800,0.82,0.1,14,7,4.5,Other,0
36848,71,4,189545,28687,0.15,0.09,0,2,2.8,Seoul,0
36849,19,9,309629,37855,0.76,0.28,18,12,4.9,Metro,0
36850,17,5,263706,56575,0.32,0.68,3,10,2.7,Metro,0
36851,43,4,249919,51527,0.34,0.51,23,3,3.6,Seoul,0
36852,64,3,120640,47839,0.65,0.05,6,7,3.9,Metro,0
36853,34,10,465378,47341,0.29,0.02,12,9,4.4,Metro,0
36854,78,2,25837,32275,0.66,0.12,6,2,4.0,Metro,0
36855,11,11,706512,64789,0.26,0.08,16,32,5.0,Metro,0
36856,39,24,4346229,130653,0.39,0.99,39,38,1.8,Other,-1
36857,0,12,292326,30512,0.76,0.07,26,25,4.6,Metro,0
36858,9,12,451055,42159,0.8,0.13,22,13,4.5,Metro,0
36859,12,8,497513,61948,0.86,0.17,19,25,4.2,Other,0
36860,6,16,675864,50950,0.2,0.03,18,31,5.0,Seoul,0
36861,6,7,245886,31473,0.53,0.09,21,11,4.2,Seoul,0
36862,0,13,441708,38934,0.62,0.33,17,5,3.0,Seoul,0
36863,0,20,1425289,57119,0.18,0.06,26,47,4.9,Other,0
36864,2,3,67541,43098,0.71,0.08,23,15,5.0,Seoul,0
36865,23,8,449664,45778,0.38,0.16,6,12,4.9,Seoul,0
36866,68,2,72811,43341,0.34,0.15,2,1,3.6,Seoul,0
36867,34,4,254459,47604,0.2,0.24,10,20,4.5,Metro,0
36868,9,16,1128887,56806,0.23,0.1,28,34,4.3,Seoul,0
36869,20,7,138622,23342,0.32,0.01,21,13,4.1,Metro,0
36870,12,6,144006,35700,0.22,0.31,14,13,5.0,Seoul,0
36871,16,9,309424,38837,0.28,0.14,12,9,4.7,Seoul,0
36872,30,8,283361,30080,0.28,0.11,8,14,4.7,Metro,0
36873,73,1,34451,37782,0.24,0.16,3,6,3.9,Other,0
36874,78,3,40349,22656,0.3,0.06,10,4,3.4,Seoul,0
36875,7,6,268873,44645,0.89,0.09,20,17,4.7,Seoul,0
36876,13,6,121523,35099,0.22,0.07,5,0,4.1,Metro,0
36877,13,13,820301,64261,0.04,0.05,24,55,5.0,Metro,0
36878,14,9,438311,45545,0.65,0.1,13,16,4.7,Seoul,0
36879,47,10,494714,49860,0.47,0.02,18,0,3.9,Seoul,0
36880,12,11,797224,53930,0.16,0.09,33,39,4.6,Other,0
36881,9,13,868360,61622,0.28,0.01,24,33,5.0,Metro,0
36882,9,7,238154,46335,0.5,0.02,14,11,4.7,Seoul,0
36883,59,3,73163,30919,0.28,0.01,4,4,4.3,Other,0
36884,23,8,344585,52280,0.29,0.05,8,2,3.9,Seoul,0
36885,27,7,281424,32396,0.09,0.33,16,16,3.9,Metro,0
36886,38,6,455367,46505,0.12,0.52,15,11,3.8,Metro,0
36887,91,2,76336,39369,0.31,0.12,5,3,3.9,Metro,0
36888,14,7,239034,35233,0.92,0.06,21,14,4.2,Metro,0
36889,39,10,568552,51663,0.11,0.02,7,18,3.6,Metro,0
36890,28,8,419545,52376,0.24,0.15,15,15,4.5,Metro,0
36891,21,7,336605,43848,0.2,0.18,17,18,4.9,Other,0
36892,20,6,221060,45609,0.83,0.05,18,19,4.6,Metro,0
36893,2,18,911957,41361,0.1,0.01,10,39,4.6,Seoul,0
36894,28,9,432026,38258,0.79,0.17,16,23,4.3,Other,0
36895,19,13,508288,32007,0.83,0.08,14,9,4.9,Other,0
36896,5,17,847695,42088,0.18,0.02,23,36,4.8,Seoul,0
36897,0,5,234192,46034,0.39,0.63,14,9,3.4,Seoul,0
36898,15,13,500467,36733,0.08,0.03,19,46,4.6,Seoul,0
36899,39,6,421618,55603,0.16,0.12,5,8,3.6,Seoul,0
36900,11,11,484361,37835,0.64,0.52,16,0,3.8,Metro,0
36901,72,4,86431,23203,0.21,0.13,4,2,5.0,Seoul,0
36902,14,1,70560,38338,0.19,0.03,12,12,4.9,Metro,0
36903,22,1,93748,55141,0.42,0.12,13,10,3.9,Metro,0
